QSO3_SC_A,QSO3_SC_R,QSO3_SC_N,QSO3_SC_D,QSO3_SC_C,QSO3_SC_Q,QSO3_SC_E,QSO3_SC_G,QSO3_SC_H,QSO3_SC_I,QSO3_SC_L,QSO3_SC_K,QSO3_SC_M,QSO3_SC_F,QSO3_SC_P,QSO3_SC_S,QSO3_SC_T,QSO3_SC_W,QSO3_SC_Y,QSO3_SC_V,QSO3_G_A,QSO3_G_R,QSO3_G_N,QSO3_G_D,QSO3_G_C,QSO3_G_Q,QSO3_G_E,QSO3_G_G,QSO3_G_H,QSO3_G_I,QSO3_G_L,QSO3_G_K,QSO3_G_M,QSO3_G_F,QSO3_G_P,QSO3_G_S,QSO3_G_T,QSO3_G_W,QSO3_G_Y,QSO3_G_V,QSO3_SC1,QSO3_SC2,QSO3_SC3,QSO3_G1,QSO3_G2,QSO3_G3
2.0491,1.0245,0.0,0.0,0.0,0.5123,0.0,0.0,0.0,0.0,1.0245,0.0,0.0,0.0,0.0,0.5123,1.0245,0.0,0.5123,1.0245,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.186,0.1346,0.1671,0.186,0.1346,0.1671
0.0,0.8517,0.4259,0.0,0.0,0.4259,0.4259,0.8517,0.4259,0.0,0.0,0.0,0.0,0.4259,0.0,0.4259,0.4259,0.0,0.4259,0.8517,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.1926,0.1614,0.2201,0.1926,0.1614,0.2201
0.3437,0.0,1.0311,0.6874,0.0,0.3437,0.3437,0.0,0.0,1.0311,0.3437,0.3437,0.3437,0.0,0.3437,0.0,0.6874,0.0,1.0311,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.2659,0.2506,0.1398,0.2659,0.2506,0.1398
0.2803,0.841,0.0,0.2803,0.0,0.2803,0.2803,0.841,0.2803,0.5607,0.2803,0.0,0.0,0.2803,0.5607,0.0,0.0,0.0,0.0,0.841,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.233,0.2666,0.2201,0.233,0.2666,0.2201
0.4558,0.9116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3674,0.0,0.0,0.9116,1.3674,1.3674,0.4558,0.0,0.4558,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.1758,0.184,0.1844,0.1758,0.184,0.1844
0.7983,0.0,0.0,0.3992,0.0,0.0,0.7983,0.0,0.0,0.3992,1.1975,0.3992,0.0,0.0,0.0,1.1975,0.0,0.0,0.3992,0.7983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.27,0.1307,0.2002,0.27,0.1307,0.2002
0.0,0.3586,0.0,1.0759,0.0,0.3586,0.0,0.7172,0.0,0.0,0.3586,0.3586,0.7172,0.0,0.3586,0.0,0.0,0.0,0.7172,0.3586,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526,0.2471,0.1416,0.2526,0.2471,0.1416
0.9422,0.0,0.0,0.0,0.0,0.0,0.4711,1.4133,0.0,0.0,1.8844,0.4711,0.0,0.4711,0.0,0.4711,0.9422,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.1767,0.1773,0.1749,0.1767,0.1773,0.1749
0.3434,0.0,0.6868,0.6868,0.0,0.6868,1.3736,0.0,0.6868,0.0,0.0,0.0,0.0,1.0302,0.0,0.0,0.3434,0.0,0.6868,0.3434,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.2166,0.226,0.214,0.2166,0.226,0.214
0.8077,0.5384,0.0,0.2692,0.0,0.2692,0.2692,0.2692,0.2692,0.0,0.2692,0.8077,0.2692,0.0,0.0,0.0,1.0769,0.0,0.5384,0.8077,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.2153,0.272,0.2435,0.2153,0.272,0.2435
0.0,0.3975,0.0,0.3975,0.0,0.3975,0.0,0.0,0.0,0.795,1.5901,0.795,0.0,0.795,0.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.1853,0.2455,0.1717,0.1853,0.2455,0.1717
0.0,0.7277,0.0,0.0,0.0,0.0,1.0916,0.0,0.0,0.3639,0.3639,1.0916,1.0916,0.0,0.3639,0.0,0.0,0.0,0.3639,0.3639,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2655,0.1389,0.2317,0.2655,0.1389,0.2317
0.8569,0.0,0.8569,0.0,0.0,0.8569,0.8569,0.0,0.0,0.8569,1.2854,0.4285,0.0,0.4285,0.0,0.0,0.0,0.0,0.0,0.4285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.2204,0.1532,0.198,0.2204,0.1532
1.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034,1.034,1.034,0.517,0.517,0.0,0.0,0.0,1.551,0.517,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.2002,0.1528,0.13,0.2002,0.1528,0.13
0.0,0.0,0.7408,0.7408,0.0,0.0,0.7408,0.0,0.0,1.1112,0.0,1.1112,0.0,0.0,0.3704,0.0,0.7408,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.1767,0.2285,0.2244,0.1767,0.2285,0.2244
0.3305,0.3305,0.0,0.6609,0.0,0.3305,0.6609,0.3305,0.9914,0.0,0.0,0.0,0.0,0.3305,0.0,0.3305,0.0,0.0,0.3305,0.3305,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569,0.1654,0.2472,0.2569,0.1654,0.2472
0.3325,1.3299,0.3325,0.0,0.0,0.0,0.665,0.3325,0.0,0.0,0.3325,0.3325,0.0,0.0,0.0,0.3325,0.3325,0.0,0.3325,0.3325,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2315,0.2341,0.2019,0.2315,0.2341,0.2019
0.7469,0.0,0.7469,0.0,0.0,0.0,0.7469,0.0,0.0,0.7469,0.7469,0.7469,0.0,0.0,0.3735,0.7469,0.0,0.3735,0.0,0.3735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364,0.24,0.1501,0.2364,0.24,0.1501
0.3017,0.0,0.9051,0.3017,0.0,0.3017,0.0,0.3017,0.3017,0.3017,1.2068,0.9051,0.0,0.6034,0.3017,0.3017,0.3017,0.0,0.0,0.3017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.2786,0.1737,0.246,0.2786,0.1737
0.0,0.0,0.3518,0.7036,0.0,0.0,0.0,0.0,0.0,0.0,0.7036,1.0555,0.0,0.3518,0.3518,0.7036,0.3518,0.0,1.0555,0.7036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.201,0.2733,0.1739,0.201,0.2733,0.1739
0.765,0.0,0.0,0.3825,0.0,0.3825,0.765,0.0,0.0,0.3825,0.765,0.765,0.3825,0.0,0.3825,0.0,0.0,0.0,0.0,0.765,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.1812,0.2469,0.1894,0.1812,0.2469,0.1894
0.678,0.339,0.678,0.339,0.339,0.0,1.0169,0.0,0.0,0.339,0.339,0.678,0.339,0.0,0.0,0.0,0.339,0.0,0.0,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668,0.2434,0.1509,0.2668,0.2434,0.1509
0.0,0.0,0.387,0.0,0.387,1.161,0.387,0.387,0.0,0.774,1.161,0.387,0.0,0.387,0.774,0.387,0.387,0.387,0.774,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182,0.198,0.1968,0.2182,0.198,0.1968
1.1016,0.0,0.3672,1.1016,0.0,0.0,0.0,0.7344,0.0,0.3672,0.3672,0.3672,0.0,0.7344,0.0,0.3672,0.7344,0.0,0.0,0.3672,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733,0.2174,0.1421,0.2733,0.2174,0.1421
0.0,0.448,0.8959,0.0,0.0,0.0,0.0,0.0,0.448,1.3439,1.7918,0.0,0.8959,0.448,0.8959,0.448,0.0,0.0,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1867,0.2092,0.1562,0.1867,0.2092,0.1562
0.4103,0.4103,0.0,0.0,0.0,0.4103,0.4103,0.0,0.8206,0.8206,0.4103,0.0,0.0,0.4103,0.8206,0.4103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.2331,0.1628,0.1938,0.2331,0.1628,0.1938
0.6646,0.0,0.9969,0.6646,0.0,0.6646,0.3323,0.0,0.3323,0.6646,0.9969,0.3323,0.0,0.0,0.0,0.0,0.6646,0.0,0.3323,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2206,0.247,0.2001,0.2206,0.247,0.2001
2.1519,0.0,0.0,0.0,0.0,0.0,0.4304,1.2911,0.0,0.0,0.4304,0.4304,0.0,0.4304,1.2911,0.0,0.4304,0.0,0.8608,0.8608,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.2002,0.1742,0.1952,0.2002,0.1742,0.1952
1.454,0.8724,0.2908,0.5816,0.0,0.0,0.8724,0.5816,0.0,0.0,0.8724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2348,0.2696,0.2047,0.2348,0.2696,0.2047
0.0,0.0,0.4044,0.4044,0.0,0.0,0.4044,1.2133,0.0,0.0,0.8089,0.8089,0.0,0.4044,0.8089,0.0,0.0,0.0,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513,0.1933,0.1509,0.2513,0.1933,0.1509
0.366,0.0,0.0,0.7319,0.0,0.366,0.0,0.366,0.366,0.0,1.8298,0.366,0.366,0.366,0.7319,0.366,0.366,0.0,0.0,0.7319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2232,0.2132,0.1977,0.2232,0.2132,0.1977
0.7477,0.4985,0.7477,0.2492,0.0,0.0,0.2492,0.0,0.0,0.4985,0.7477,0.7477,0.0,0.7477,0.0,0.0,0.2492,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2401,0.3205,0.1902,0.2401,0.3205,0.1902
0.3792,1.1377,0.0,0.3792,0.0,0.3792,0.7585,0.0,0.0,0.0,1.8961,0.3792,0.0,0.0,0.3792,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587,0.2411,0.2209,0.1587,0.2411,0.2209
0.0,0.3492,0.3492,0.0,0.0,1.0475,0.3492,0.0,0.3492,0.0,0.6983,0.3492,0.0,1.0475,0.0,0.3492,1.3967,0.0,0.3492,0.3492,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.2529,0.177,0.2209,0.2529,0.177,0.2209
0.0,0.9578,0.6386,0.0,0.0,0.0,0.3193,0.6386,0.0,0.3193,0.0,0.6386,0.0,0.3193,0.0,0.0,0.9578,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.2977,0.1244,0.2586,0.2977,0.1244,0.2586
0.0,0.3931,0.7862,0.3931,0.0,0.7862,0.3931,0.3931,0.0,0.3931,0.7862,0.7862,0.0,0.3931,0.0,0.0,0.0,0.0,0.0,0.3931,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2028,0.259,0.1451,0.2028,0.259,0.1451
0.0,0.5294,0.0,0.0,0.0,0.5294,0.0,0.5294,0.0,0.0,1.5882,0.0,0.0,0.0,0.5294,1.0588,0.0,0.0,1.0588,0.5294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.176,0.166,0.1287,0.176,0.166,0.1287
0.3476,0.6953,0.0,0.0,0.0,0.0,0.3476,1.0429,0.3476,0.0,1.0429,0.0,0.0,0.3476,0.3476,1.0429,0.3476,0.0,0.3476,0.3476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2426,0.229,0.1808,0.2426,0.229,0.1808
0.0,0.4104,1.2311,0.4104,0.0,0.0,0.0,0.0,0.0,0.4104,2.4621,0.4104,0.0,0.4104,0.0,1.2311,0.0,0.0,0.0,0.4104,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.1355,0.1957,0.2585,0.1355,0.1957,0.2585
0.0,0.9123,0.3041,0.6082,0.3041,0.6082,0.3041,0.3041,0.0,0.0,0.6082,0.6082,0.0,0.0,0.0,0.3041,0.0,0.0,0.3041,0.3041,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2725,0.2244,0.1989,0.2725,0.2244,0.1989
0.5771,0.0,0.0,0.5771,0.0,0.0,0.8656,0.2885,0.0,0.2885,0.0,0.5771,0.0,0.2885,0.2885,0.8656,0.2885,0.2885,0.2885,0.2885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2776,0.2303,0.2036,0.2776,0.2303,0.2036
0.0,1.1,0.3667,0.3667,0.0,1.8333,0.0,0.0,0.0,0.0,0.7333,0.0,0.0,0.7333,0.0,0.3667,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.2836,0.1389,0.2109,0.2836,0.1389,0.2109
0.358,0.7161,0.0,0.0,0.0,0.0,0.0,2.1482,0.358,0.0,0.358,1.4321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2259,0.2155,0.2005,0.2259,0.2155,0.2005
0.0,0.7182,0.0,0.3591,0.0,0.7182,0.0,1.7955,0.0,0.3591,0.0,0.3591,0.0,0.3591,0.7182,0.0,0.0,0.0,0.3591,1.0773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.191,0.2288,0.2212,0.191,0.2288,0.2212
0.3875,1.1626,0.0,0.0,0.0,0.0,0.0,1.1626,0.0,0.0,1.9377,0.0,0.0,0.0,1.9377,1.1626,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.1976,0.2386,0.1763,0.1976,0.2386,0.1763
0.2972,0.2972,0.5945,0.5945,0.0,0.0,0.2972,0.2972,0.2972,0.5945,0.5945,0.2972,0.0,0.0,0.0,0.8917,0.2972,0.2972,0.2972,0.2972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2305,0.2285,0.2438,0.2305,0.2285,0.2438
0.0,0.8541,0.427,0.427,0.0,0.0,0.427,0.0,0.0,0.427,0.0,0.0,0.0,0.8541,0.8541,0.8541,0.0,0.0,0.0,0.427,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.1792,0.2014,0.1924,0.1792,0.2014,0.1924
0.3413,0.6825,0.3413,0.6825,0.0,0.3413,1.0238,1.365,0.3413,0.0,0.3413,0.0,0.0,0.0,0.3413,0.6825,0.0,0.0,0.0,0.3413,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2496,0.1811,0.228,0.2496,0.1811,0.228
0.427,0.0,0.0,0.0,0.8541,0.0,0.8541,0.0,0.0,0.0,0.8541,0.427,0.0,0.0,0.427,0.0,0.8541,0.0,0.427,1.7081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.217,0.2119,0.1441,0.217,0.2119,0.1441
0.3825,0.0,0.0,0.3825,0.0,0.3825,0.7649,0.3825,0.3825,0.3825,0.3825,0.3825,0.0,0.0,0.0,0.0,0.3825,0.0,0.7649,0.7649,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.2128,0.2028,0.2019,0.2128,0.2028,0.2019
0.0,0.3772,0.0,0.0,0.7545,0.0,0.3772,0.7545,0.7545,0.7545,0.0,0.3772,0.0,0.3772,0.7545,0.3772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2402,0.1999,0.1827,0.2402,0.1999,0.1827
1.0873,0.5437,0.0,0.0,1.0873,0.0,0.0,1.631,0.0,0.5437,0.0,0.0,0.0,0.0,2.1746,0.0,0.0,0.0,0.5437,1.0873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1414,0.1421,0.1729,0.1414,0.1421,0.1729
0.0,0.0,0.387,0.0,0.0,0.387,1.548,0.774,0.0,0.774,0.387,0.774,0.0,0.0,0.0,0.774,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2006,0.2092,0.2032,0.2006,0.2092,0.2032
0.8298,0.0,0.4149,0.4149,0.0,0.4149,1.2447,0.4149,0.0,0.0,0.8298,0.8298,0.0,0.0,0.0,0.4149,0.0,0.0,0.0,0.4149,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1783,0.1614,0.2455,0.1783,0.1614,0.2455
0.325,0.325,0.0,0.325,0.0,0.325,0.0,1.3,0.0,0.325,0.65,0.975,0.0,0.65,0.0,0.325,0.325,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801,0.2558,0.1391,0.2801,0.2558,0.1391
1.0388,0.3463,0.3463,1.0388,0.0,0.3463,1.0388,0.6926,0.3463,0.6926,0.0,0.0,0.0,0.0,0.6926,0.0,0.0,0.0,0.3463,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648,0.1954,0.1936,0.2648,0.1954,0.1936
0.0,0.6834,0.0,0.0,0.0,0.0,0.0,0.3417,0.3417,0.0,0.3417,0.6834,0.0,0.3417,0.6834,1.0251,0.3417,0.3417,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.2071,0.2309,0.2204,0.2071,0.2309,0.2204
0.0,0.4941,0.9881,0.0,0.0,0.0,0.0,0.4941,0.0,0.4941,0.9881,0.4941,0.4941,0.9881,0.0,0.9881,0.9881,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.2213,0.169,0.1156,0.2213,0.169,0.1156
0.3917,0.7835,0.0,0.0,0.0,0.3917,0.3917,0.3917,0.0,0.3917,0.3917,0.7835,0.0,0.3917,0.0,0.0,0.0,0.0,0.0,0.3917,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2247,0.1741,0.2095,0.2247,0.1741,0.2095
0.641,0.641,0.9615,0.3205,0.0,0.0,0.0,0.3205,0.3205,0.3205,0.3205,0.0,0.3205,0.0,0.641,0.0,0.3205,0.3205,0.641,0.641,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2776,0.1937,0.2082,0.2776,0.1937,0.2082
1.0257,0.5129,0.0,0.0,0.0,0.0,1.0257,0.5129,0.0,1.0257,0.5129,0.0,0.5129,0.0,0.5129,0.0,0.0,0.0,0.0,1.0257,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.1892,0.1753,0.1227,0.1892,0.1753,0.1227
0.9204,0.4602,0.9204,0.4602,0.0,0.0,0.0,0.0,0.0,0.0,2.7612,0.0,0.0,0.0,0.4602,0.4602,0.0,0.4602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131,0.1839,0.1427,0.2131,0.1839,0.1427
0.3134,1.5672,0.0,0.6269,0.0,0.0,0.0,0.3134,0.3134,0.3134,0.3134,0.0,0.0,0.0,0.3134,0.3134,0.3134,0.0,0.0,0.9403,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.2194,0.2082,0.259,0.2194,0.2082,0.259
0.0,0.6364,0.3182,0.3182,0.0,0.0,0.3182,0.6364,0.0,0.6364,0.0,0.6364,0.0,0.6364,0.0,0.0,0.6364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.1355,0.2473,0.299,0.1355,0.2473
0.9423,0.0,0.0,0.0,0.4712,0.4712,0.9423,0.9423,0.0,0.4712,0.9423,0.0,0.0,0.0,0.0,0.9423,0.4712,0.0,0.4712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2161,0.1508,0.1619,0.2161,0.1508,0.1619
0.0,1.171,0.0,0.0,0.0,0.2928,0.0,0.0,0.2928,0.0,1.7565,0.2928,0.2928,0.2928,0.5855,0.0,0.0,0.0,0.0,0.8783,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.2576,0.23,0.2196,0.2576,0.23,0.2196
0.4715,0.0,0.0,0.4715,0.0,0.4715,0.4715,0.0,0.4715,0.0,0.0,0.0,0.0,0.0,0.9429,1.4144,2.3573,0.0,0.4715,0.4715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0002,0.0,0.0,0.0,0.1772,0.1768,0.1745,0.1772,0.1768,0.1745
